WBAN,City,State,Latitude,Longitude,Temperature Average,Temperature Real Coeff,Temperature Imag Coeff,Temp Deriv Std,Precipitation Average,Wind Speed Coeff Real,Wind Speed Coeff Imag,Wind Speed k,Wind Speed Theta
13764,GEORGETOWN,DE,38.68917,-75.35917,57.9815327793,8.0492759275,18.74798099,8.2998240928,0.179612188366,-0.88745368004,0.295131860947,3.27314609897,2.08211017131
24015,AKRON,CO,40.16667,-103.21667,51.0312796209,11.5206114539,21.3806677168,10.1478137419,0.0612227488152,-0.894866531726,0.00209274150905,3.70522831135,3.23656910734
24017,CHADRON,NE,42.8374,-103.0981,49.1759697256,11.8827105757,22.4867935111,9.42473910161,0.0625118259224,-0.859451554624,0.40431970583,3.89245120465,2.21210259716
13889,JACKSONVILLE,FL,30.495,-81.6936,69.1236263736,4.47662796861,12.7514399857,6.49055024113,0.207898351648,-0.757602671264,-0.137223889449,2.85358682035,2.23348495234
24011,BISMARCK,ND,46.7825,-100.7572,43.790521327,14.0375990295,24.7781889707,9.38577852271,0.0914786729858,-0.994909770518,0.0332770056314,3.96423912524,2.25535292181
24012,DICKINSON,ND,46.7994,-102.7972,43.6337488015,12.4988953873,23.2772309516,10.2395168564,0.0739645254075,-1.12810259339,-0.952940924588,4.15594210382,2.70361077597
24013,MINOT,ND,48.2552,-101.2733,42.0823084201,14.8334080228,25.5585974827,9.42543150593,0.0753689687796,-1.04703613487,-1.19453597749,4.45606649393,2.33999028786
25628,ST. GEORGE ISLAND,AK,56.6,-169.565,35.7112149533,9.15981261115,8.98969906879,4.49344484985,0.087238317757,-1.77466606327,-4.70259518975,8.02912423094,2.00233660402
94624,CHATHAM,MA,41.6875,-69.99333,52.066359447,9.93901040646,17.0303960971,6.69635140951,0.169036866359,-0.894729277695,-0.337359638399,2.93339496099,2.28957276039
14815,BATTLE CREEK,MI,42.3075,-85.25111,49.471559633,8.77194071806,23.0746045009,8.2522705891,0.120206422018,-1.31129728302,-1.54924974924,3.90365894413,2.19060534467
14813,AKRON,OH,41.0375,-81.46417,51.0537534754,8.77019152186,21.3191055658,8.77480138843,0.149610750695,-1.30143181554,-1.40386221729,3.69113190371,1.95014410161
93206,SAN LUIS OBISPO,CA,35.23722,-120.64139,61.0375802016,3.24232565033,5.88144267945,4.5762199054,0.0396791934005,-0.758425747124,1.71875385311,3.07838722816,2.04208968491
93205,MARYSVILLE,CA,39.1019,-121.5677,63.0055401662,4.58473132128,15.4973714281,4.93414918175,0.0601523545706,-0.950981915177,1.26210822167,3.93124892612,1.56209829124
14819,CHICAGO,IL,41.78611,-87.75222,52.5697137581,9.25508899774,23.8502132951,8.51970902006,0.14444598338,-1.17234788309,-0.836353290118,3.55434390081,2.70619402551
03178,SAN DIEGO,CA,32.57222,-116.97944,63.3543015726,4.89685025811,6.90715988774,4.19331754546,0.0275855689177,-0.619791231541,-0.0751614199784,1.64867754309,2.79684820837
03179,CHINO,CA,33.97528,-117.63611,65.6589648799,5.33747329209,11.3565498862,4.04036660774,0.0140850277264,-0.565343727998,1.68728599672,2.12853970984,2.33396151208
93762,SITE R,PA,39.73333,-77.43333,55.2005730659,10.0724163905,18.4741852076,8.01582802606,0.202922636103,-1.02203202022,-0.844702680816,2.21085327079,1.2961584035
54737,LANCASTER,PA,40.12028,-76.29444,53.1743119266,7.49827265719,21.0439428869,7.35724299648,0.165068807339,-1.45320793721,-0.755590856,3.55788839423,1.81756607605
03170,EUREKA,NV,39.6013,-116.0055,48.5260707635,7.78048978696,20.6493619257,7.14225650347,0.0338966480447,-0.328365518609,1.11963406084,2.88583201628,2.49730302381
03171,RIVERSIDE,CA,33.95194,-117.43861,67.96567718,5.16081213514,10.8871095381,4.56816491841,0.0174489795918,-0.485968175081,0.432842618297,1.66247610948,2.62455820041
23184,PRESCOTT,AZ,34.65167,-112.42083,57.4830119376,4.64750569795,18.4476195478,4.80205533221,0.0487603305785,-1.40423315534,0.970031821354,2.71653851559,2.43040753747
03177,CARLSBAD,CA,33.12806,-117.27944,63.6293577982,4.24443127958,6.5139793874,3.73427969917,0.029119266055,-0.636558529579,0.688382629236,1.53168015997,2.39666056082
14710,MANCHESTER,NH,42.93333,-71.43833,50.797235023,8.27805577374,22.0276829133,7.90423540068,0.160188940092,-1.26831834603,-0.183917903896,3.07174825361,1.99763154124
14711,HARRISBURG,PA,40.1962,-76.7724,54.3186003683,7.97810158217,21.7173538883,6.80450677187,0.193232044199,-1.52340047177,-0.787439932972,3.8054086058,1.63441404169
14712,READING,PA,40.36667,-75.96667,54.5037105751,6.37409143619,21.7700317827,7.44717569355,0.168951762523,-1.50464641773,-0.839164236655,3.41285333506,1.66140449455
24231,ROSEBURG,OR,43.23889,-123.35472,56.4605504587,5.21036620348,14.5156159945,5.19988870994,0.115252293578,-0.251374884673,1.57100841084,1.97015177854,1.57874484919
94273,MC MINNVILLE,OR,45.19472,-123.13389,53.9102564103,5.05648179797,13.696809745,5.14164054784,0.147774725275,-0.795413141466,-0.0199427569297,3.38910749558,1.56521158936
14719,WESTHAMPTON BEACH,NY,40.84361,-72.63222,51.6272300469,9.34628934664,18.8331671993,8.19276604348,0.152971830986,-1.18065489556,-0.913958257568,3.60864617659,2.11437934754
24232,SALEM,OR,44.905,-123.0011,54.2520699172,4.95467578033,14.212619667,5.10521760883,0.155754369825,-0.767411445246,-0.121267177078,3.35419571345,1.74146497415
24233,SEATTLE,WA,47.4444,-122.3138,53.6146788991,5.00381563634,12.8169474373,4.34302511725,0.17080733945,-0.951834461988,-0.585468008849,3.27653038688,2.19744642956
12947,COTULLA,TX,28.45667,-99.21833,73.4538745387,4.7915201448,16.0817633457,7.57512763498,0.0761485239852,-0.810314624565,1.79161299161,3.03596215101,2.54361692904
24235,SEXTON SUMMIT,OR,42.6003,-123.3641,49.4755760369,6.97722375608,12.7955356412,6.70355747027,0.15966359447,-0.263667024405,-1.5105248776,3.4607145673,2.17032506726
94274,TACOMA,WA,47.2675,-122.57611,52.5211397059,4.71897728434,12.1162797045,4.179103402,0.159568014706,-0.9310935503,-0.389625193839,3.36841803477,1.63878966906
94938,BRAINERD,MN,46.40472,-94.13083,43.2949308756,10.2231712999,27.91865968,9.19060637845,0.11601843318,-0.673578492969,-0.764351425634,3.53929989683,2.15018180733
94830,TOLEDO,OH,41.58861,-83.80139,50.5514705882,8.06951636438,22.8027350342,8.32028522814,0.164779411765,-1.63429723319,-1.71109931139,4.07704727968,1.88677312467
24234,SEATTLE,WA,47.53028,-122.30083,54.4051329056,4.36822262002,13.3821295219,4.81554503692,0.14664527956,-0.850543689275,-0.367860034573,2.65797896567,1.83236744787
04789,MONTGOMERY,NY,41.50917,-74.265,50.480787254,6.09637590106,21.8561560724,7.68236350225,0.152347703843,-1.16763806388,-0.935080646514,3.12881085113,1.74521571269
94789,NEW YORK,NY,40.63861,-73.76222,55.6223648029,8.97640945162,19.6110180742,6.77073155134,0.174046746104,-1.2375540138,-1.27612945486,4.30410231631,2.54714044065
94276,FRIDAY HARBOR,WA,48.52222,-123.02306,50.085106383,4.19852475731,9.74107078482,4.17169048344,0.0430296022202,-0.975507077917,-0.959233244316,3.13647222511,1.47879688788
13810,LOUISVILLE,KY,38.22806,-85.66361,58.2316176471,5.34707766963,21.4623009027,8.03622973089,0.209875919118,-1.15244750462,-0.900202048942,2.90007942982,1.8383434112
25713,ST PAUL ISLAND,AK,57.15528,-170.22222,34.7951582868,9.33911032296,10.661586422,4.74398243445,0.255810055866,-0.0105819500257,-4.05699732565,7.18874266799,2.00162948094
26510,MC GRATH,AK,62.9574,-155.6103,27.9450651769,8.9297245239,33.0241416541,8.83768113282,0.161620111732,0.156289936598,0.720208631519,2.83321737812,1.26902991777
03810,HICKORY,NC,35.7425,-81.3819,59.5511882998,5.18129972309,17.7420859632,6.75336168394,0.21323583181,-0.970772928404,-0.538959501663,2.34596259777,1.69714736505
94182,MCCALL,ID,44.88889,-116.10167,41.8503213958,7.30752347853,21.2927387908,6.21575341348,0.101928374656,-0.492647456281,1.02437748316,2.48469003178,1.60309557383
94185,BURNS,OR,43.595,-118.9564,45.9177449168,5.57875339281,20.1056527315,6.63270552461,0.0354482439926,-1.02984276371,1.35241509822,3.18423812412,2.04899615787
12888,MIAMI,FL,25.6475,-80.43306,76.7398523985,2.84662238717,6.7577456367,3.91138502401,0.267011070111,-0.81632831306,-0.824460265428,3.18302302161,2.2946635133
53175,CORONA,CA,33.89765,-117.60243,66.1073446328,-0.479532480265,3.92955898476,4.55466053431,0.00901129943503,1.35854757473,-0.281040493371,2.77868210885,1.69585467859
23054,LAS VEGAS,NM,35.65417,-105.14194,50.8542056075,5.97928424132,18.2959997567,7.80455996083,0.0509158878505,-1.60774380705,-0.156645533309,4.18832035961,2.67305423544
12884,BOOTHVILLE,LA,29.333,-89.4075,70.6823751178,6.45198640795,12.1719017674,5.72768744996,0.220080113101,-0.555195646762,-0.628855614045,3.25091048715,2.23995828032
12885,FORT LAUDERDALE,FL,26.19694,-80.17083,77.3089053803,3.21853424688,6.28557490794,4.16672453619,0.269359925788,-0.800010010503,-0.354993679734,3.3379476159,2.30558392549
12882,MIAMI,FL,25.90694,-80.28028,77.4005524862,3.09816444372,6.44128610471,4.29472938156,0.263453038674,-0.98876814537,-0.64415941379,3.18510409089,2.4799198774
23050,ALBUQUERQUE,NM,35.0419,-106.6155,58.7705667276,4.9958915641,21.3178780751,5.52741305381,0.0360877513711,-1.27434278981,0.983437209355,3.90762307925,2.02103437943
23052,RATON,NM,36.74139,-104.50222,51.539047619,10.4958763334,17.7097510563,7.42725217334,0.0516571428571,-1.28942553812,0.869888023105,3.55226405527,2.55885095936
03104,PALM SPRINGS,CA,33.62667,-116.15944,73.5425925926,5.85038187296,18.727619412,4.88305466558,0.007375,-1.12343281074,1.87284494509,2.86633036925,2.17890548486
93967,COFFEYVILLE,KS,37.09111,-95.56639,59.8215271389,6.57421396523,22.0203103516,8.66373114779,0.128817847286,-1.23893340632,-0.781367093095,4.0440191151,2.18817809382
03103,FLAGSTAFF,AZ,35.1441,-111.6663,47.3180147059,5.23652090683,17.8889318137,4.82516560855,0.114250919118,-1.87126653297,0.0960942009005,4.1645141669,1.59574347864
03102,ONTARIO,CA,34.05611,-117.60028,67.6506912442,5.68133890786,11.157533648,4.56366905128,0.0261428571429,-0.60455552873,1.51278108241,2.46949497944,2.20877639249
14765,PROVIDENCE,RI,41.7219,-71.4325,52.8012820513,8.50888537692,19.8754194227,7.45469490745,0.198049450549,-1.11754293339,-0.319594413008,3.2594116748,2.50660418511
14764,PORTLAND,ME,43.6497,-70.3002,47.9249084249,8.99936048175,20.6848334448,7.63043433919,0.236991758242,-1.40034017088,-0.706403468354,3.3674479434,2.17417720912
14763,PITTSFIELD,MA,42.42722,-73.28917,46.9212454212,8.26460198304,21.3625366585,8.06601468104,0.163543956044,-1.39984081829,-1.25764690373,3.54899417563,1.75657260214
14762,PITTSBURGH,PA,40.35472,-79.92167,53.2880733945,7.29957837355,20.8071322914,8.49099044671,0.165729357798,-1.15897510742,-1.37910822543,3.2317022922,2.24683472081
03893,BLOOMINGTON,IN,39.13333,-86.61667,54.0302752294,6.66852337076,21.6157940758,8.61239197209,0.169266055046,-1.4203091499,-1.37715106603,3.29244187811,1.89363370103
73805,PANAMA CITY,FL,30.349,-85.788,68.5540166205,4.66445077674,13.7118595467,6.26510710463,0.226315789474,-0.834382377181,-0.794637706755,2.75954620477,2.10868773542
14768,ROCHESTER,NY,43.1167,-77.6767,50.0265567766,8.44066466794,21.4181172643,8.73908948498,0.18125,-1.44385176368,-1.57011306813,3.85433606707,2.16831574543
24243,YAKIMA,WA,46.5683,-120.5428,52.0151515152,4.84714157112,20.8480695249,6.3219788881,0.0343039772727,-0.668820784491,1.46377638748,2.82601771388,1.92569403505
03894,CLARKSVILLE,TN,36.62389,-87.41944,58.8025711662,5.68347297139,19.8682537338,8.08200004259,0.175247933884,-1.31760287796,-1.49705258972,3.32761868765,1.90199354814
94949,HASTINGS,NE,40.6005,-98.4258,52.1171088747,7.07946211312,24.7600944997,9.10555683033,0.114016468435,-1.59066699407,-0.472411945596,4.20948961921,2.36076195137
94931,HIBBING,MN,47.38639,-92.83889,38.5574977001,9.75431521181,27.8226424283,9.1948956414,0.105745170193,-1.0543418744,-0.626893133447,3.49554635448,1.85840366449
23023,MIDLAND,TX,31.9475,-102.2086,66.0332409972,4.04904382807,20.0834980947,8.93413937321,0.0458171745152,-1.41392029029,0.949379851848,3.81496912474,2.92784058187
23051,CLAYTON,NM,36.4486,-103.1539,56.0588785047,5.6187787533,21.0680605742,9.49295841906,0.0554859813084,-1.3234168579,0.133901818476,3.93657581271,3.23852307064
94943,CHAMBERLAIN,SD,43.76667,-99.31833,47.4332998997,21.6244238755,9.74366154767,9.84330546868,0.0788214643932,-0.524708077452,0.864985101262,4.13550945942,2.59915897789
13971,HARRISON,AR,36.2668,-93.1566,58.9319852941,6.00061428774,19.7807083879,8.31733723474,0.165179227941,-1.25558388723,-1.12592009308,2.99734520965,2.27532845766
13837,AUGUSTA,GA,33.46694,-82.03861,66.0239410681,4.77920467669,16.0973291089,6.57177091261,0.196519337017,-0.746505676206,-0.293371337273,2.29513221983,2.38923471556
13833,HATTIESBURG,MS,31.28194,-89.25306,66.9386446886,4.36506465765,15.8304198571,6.97664325736,0.252335164835,-1.22867140815,-0.734210325368,2.69474129845,1.68551725898
93738,WASHINGTON,VA,38.9408,-77.4636,56.0504124656,6.71886905849,20.1852167872,7.91011661877,0.189101741522,-1.16593494596,-0.821350288944,3.37913890368,1.94480582379
13838,MOBILE,AL,30.62639,-88.06806,68.208372093,4.04831225337,15.3023285388,6.37262238978,0.271855813953,-0.652443130472,-0.991016374851,3.11651451523,2.15407605821
13839,DOTHAN,AL,31.3167,-85.45,67.3496309963,4.14931949577,14.8257709941,6.65861356671,0.211383763838,-0.98083357042,-0.957686734872,2.83863536743,2.25158212905
12833,CROSS CITY,FL,29.63333,-83.10528,69.701968135,4.64264038979,12.7416644468,6.07986556416,0.251049671978,-0.663506502779,-0.471676794007,2.2628770667,1.94335049225
12832,APALACHICOLA,FL,29.73333,-85.03333,69.6996268657,5.40223215377,12.6182035566,5.95264961588,0.234710820896,-0.676350387122,-0.242133359132,2.72321066184,2.5891299441
93814,COVINGTON,KY,39.04306,-84.67167,55.3324150597,6.58127380398,21.5309540423,8.20421774716,0.20303030303,-1.29330530638,-1.38127378957,3.40996587264,2.28143465819
93815,DAYTON,OH,39.90611,-84.21861,53.4602012809,7.07443121026,22.4933467224,8.44178896876,0.167319304666,-1.43302419136,-1.76400350378,4.00176143301,2.27308411557
13939,GREENVILLE,MS,33.4825,-90.98528,63.9861623616,5.74626312364,18.4635553225,7.56243432673,0.200147601476,-1.42833190997,-1.60938432118,3.80723380326,1.95362709871
12836,KEY WEST,FL,24.555,-81.75222,78.73640553,2.5887514178,5.78364423281,3.23046213549,0.191626728111,-0.822912508393,-0.460290212451,3.35262831167,2.77166132555
12835,FORT MYERS,FL,26.585,-81.8614,76.061411549,3.14868032024,7.85037287377,4.30039464784,0.209780018332,-0.625742103818,-0.578140789938,2.54691639458,2.56146270105
12834,DAYTONA BEACH,FL,29.1828,-81.0483,72.1025641026,4.40999465862,9.98049170126,5.74144981192,0.206978021978,-0.269190326647,-0.45515789834,2.96741499711,2.07991737859
13935,ALEXANDRIA,LA,31.3953,-92.2907,67.1720226843,5.85936358754,16.1085404079,7.6782043299,0.223256143667,-1.04399967964,-0.268576846584,2.13133521344,1.79311968682
13975,GAGE,OK,36.2967,-99.7689,59.1789667897,6.34721915469,23.0101755659,9.45743552375,0.0692573800738,-1.25658984035,0.733433551056,5.30237100737,2.24433121263
12839,MIAMI,FL,25.7905,-80.3163,77.947706422,3.06890839551,5.95971205265,3.79903642333,0.316816513761,-0.936614596254,-0.23965110587,2.9843500335,2.47050243903
12838,MELBOURNE,FL,28.1011,-80.6439,73.8728270814,4.30252572163,8.5669255742,5.36819482369,0.200338517841,-0.541613864719,-0.456724823526,3.0469902643,2.75171423284
13932,WINFIELD/ARKANSAS CITY,KS,37.16806,-97.03694,59.0101102941,6.88994134831,22.7496306855,9.05062207272,0.123308823529,-1.15998273805,-0.142845917498,4.49581528706,2.19613949186
94053,TORRINGTON,WY,42.0613,-104.1584,49.9972196478,7.57267214894,22.7328851573,9.13590176894,0.0526737720111,-1.46584011125,-0.169444487413,3.91256028808,2.38804588454
03966,ST LOUIS,MO,38.65722,-90.65583,56.1168353266,6.75619239985,22.2926364112,9.07137503494,0.127079116835,-1.32581208626,-1.19621938733,3.25516815522,1.78438206092
03965,STILLWATER,OK,36.1624,-97.0894,61.1276400367,6.30081854943,21.9308204732,9.06692875497,0.116584022039,-1.14048581673,0.0597314190129,3.91252486593,2.37998587147
03195,GRAND CANYON,AZ,35.94611,-112.15472,46.5732959851,7.54571138972,18.0965958902,5.55938845499,0.0417226890756,-1.12465180259,0.674087942863,3.43687836133,1.6595955976
03192,SCOTTSDALE,AZ,33.62278,-111.91056,73.8337899543,5.679768631,19.274042528,4.29299630132,0.0339178082192,-0.278245482854,1.28799370568,1.9046277144,1.69320832752
03962,HOT SPRINGS,AR,34.29,-93.06,63.2326007326,6.03871771735,19.418065081,7.17600561799,0.184162087912,-0.806600395596,-0.0921239304019,2.19008664586,2.1624665033
94055,BAKER,MT,46.3583,-104.25,44.7331486611,8.95663888623,24.2577104815,9.43245975811,0.0665096952909,-1.24952400771,-0.00666393450918,4.50386049697,2.3805370205
03960,CAHOKIA/ST.LOUIS,IL,38.57139,-90.15722,56.8390064397,6.40444837522,22.326753846,8.75400574957,0.151407543698,-1.54925108698,-1.43165955414,3.44632077802,1.92277369607
25335,SKAGWAY,AK,59.4556,-135.3239,42.1977920883,4.30418854914,15.5272577214,4.87026620002,0.105441582337,-0.800198701177,-2.91284207277,7.32545922136,1.4401764699
53819,ATLANTA,GA,33.35528,-84.56694,62.1818181818,4.62903903447,16.84728043,6.3977024665,0.173939393939,-0.872353755217,-0.814567779491,2.60894446695,1.53878344358
94129,PULLMAN/MOSCOW,WA,46.74389,-117.10861,48.2609108159,3.94594940315,17.8531259273,6.16729287292,0.0735483870968,-1.31115996982,-1.95673708822,4.30964121803,1.66058985598
13978,GREENWOOD,MS,33.4963,-90.0866,63.4403669725,5.29578515189,17.9427728368,7.88122181764,0.21169266055,-1.22730086077,-1.22192637625,3.21683659417,1.82645672916
53959,WEST MEMPHIS,AR,35.135,-90.23444,61.2304015296,6.10487621364,19.100580374,8.75939271906,0.201610898662,-1.1239489206,-1.15239051195,3.63513862634,1.88659396454
94128,LOGAN,UT,41.78722,-111.85333,47.3895027624,7.78722382083,23.6170981882,6.67170026653,0.0517955801105,-0.653603690714,0.964739343683,2.64753361693,1.60905863675
23293,SAN JOSE,CA,37.3591,-121.924,60.7913043478,3.98533078742,9.0371675943,4.45839360334,0.0298985507246,-0.507735805156,1.89511302161,2.69503898624,2.24646082963
23119,RIVERSIDE,CA,33.9,-117.25,64.0299906279,5.80528975461,12.9026379379,4.43249625245,0.0206935332709,-0.447483875487,1.02370643115,1.95537383885,2.62156932698
03802,CLARKSBURG,WV,39.29556,-80.22889,53.468401487,6.28328327569,19.7607556302,8.67514726661,0.175371747212,-1.47412496999,-1.12832952437,3.15583893928,1.61749506282
25339,YAKUTAT,AK,59.512,-139.6712,40.2132352941,5.93067889084,12.5926100708,4.65334424864,0.750041360294,0.0279806438164,-0.57722036607,3.08292956669,1.45851770391
14848,SOUTH BEND,IN,41.7072,-86.3163,50.958677686,8.59978480307,22.7260475456,8.52520357204,0.177258953168,-1.47386876433,-1.54664044374,3.9402394845,2.19927154168
41418,OBYAN,MP,15.11667,145.71667,81.7071090047,0.630378182055,1.49795634655,2.71763362588,0.289890995261,-1.31424446963,-3.40634249131,4.49682433262,2.48105578797
41415,AGANA,GU,13.48333,144.8,82.6594134342,0.0501390378651,1.35318290512,1.88836775157,0.406305581835,-2.46005402524,-2.3881192962,3.72912541707,2.47439828395
14845,SAGINAW,MI,43.53306,-84.07972,49.0138376384,8.77138334737,23.1737135094,8.23095877891,0.155272140221,-1.15142060545,-1.27691159615,3.85963233409,2.39081717584
14847,SAULT STE MARIE,MI,46.4794,-84.3572,42.5441860465,10.640494742,23.5055202764,7.94057876262,0.202590697674,-0.644055070643,-0.765207466098,2.98554900731,2.43442429029
14840,MUSKEGON,MI,43.17111,-86.23667,49.7107438017,8.60863269436,21.5333773019,7.41236186894,0.197093663912,-0.92425630878,-1.68269081907,4.13510385828,2.19924900567
14841,PELLSTON,MI,45.5644,-84.7927,42.4146110057,15.2170785146,18.7285048647,9.44664110106,0.120925047438,-1.20749488664,-0.751403028763,3.85277072763,1.84270648803
14842,PEORIA,IL,40.6675,-89.6839,53.1200369344,7.64729370597,24.629633342,8.55826262403,0.164916897507,-1.49930974973,-1.11484663649,3.54451363057,2.17169407812
23275,UKIAH,CA,39.12583,-123.20083,60.2092365693,6.94717642995,12.9550987408,4.82414587367,0.097478793591,-0.405075546756,1.6717483257,2.37786022726,1.41745065169
13721,PATUXENT RIVER,MD,38.3,-76.41667,58.199078341,7.18753411168,19.346296213,8.22154420696,0.170695852535,-0.95980276527,-0.85403337079,3.53040096554,2.31563363118
13722,RALEIGH/DURHAM,NC,35.8923,-78.7819,61.1556776557,5.64120028015,17.790542498,7.6696450256,0.199464285714,-0.909643329609,-0.0685860291021,2.84627456921,1.93810955594
13723,GREENSBORO,NC,36.0969,-79.9432,59.7322907084,4.83333986265,18.5364929288,7.26464018092,0.17888224471,-1.20157730475,-0.487343601349,3.04368629127,2.22385640418
23273,SANTA MARIA,CA,34.8994,-120.4486,59.849907919,3.14307982756,5.685229833,4.41265054676,0.0280939226519,-1.13802119354,0.947782953221,2.93808992532,2.03095453968
24057,RAWLINS,WY,41.8,-107.2,44.6194444444,6.91744194883,22.6824212071,8.61161475493,0.0271111111111,-1.70738405518,-2.4227471114,5.78989656685,2.16995176878
13728,DANVILLE,VA,36.5728,-79.3361,58.8493530499,4.88456880491,19.0506880869,7.590384871,0.174426987061,-0.997395019306,-0.770716458429,2.70330378997,1.87181106168
13729,ELKINS,WV,38.8853,-79.8528,51.486586494,5.7565076681,19.6556399227,8.74002959285,0.204740980574,-1.3832963101,-1.05580556448,2.86151747714,1.42721347409
14992,REDWOOD FALLS,MN,44.54833,-95.08028,46.3889908257,9.71504468107,28.2387064247,9.02334417987,0.0971009174312,-1.23766475717,-1.10591938868,4.17549093643,2.3708688236
14990,CEDAR RAPIDS,IA,41.8833,-91.7166,48.9211732356,7.72572350971,25.9244689379,9.05544119723,0.141214482126,-1.93365854908,-1.65532997787,4.26503864387,2.27795873521
14991,EAU CLAIRE,WI,44.8665,-91.4879,45.0944087993,9.26344943846,27.6590802966,8.61195041597,0.162800183318,-0.791972321932,-0.163907331188,3.15045501475,2.28951549801
93225,SACRAMENTO,CA,38.69556,-121.58972,62.4944954128,4.12250573489,14.7932159981,4.44329408194,0.0469266055046,-0.598044890613,1.68438859244,3.98953570209,1.78940598998
93227,NAPA,CA,38.2102,-122.2847,57.6079335793,3.17774303687,9.67634079153,4.46011636226,0.0529289667897,-0.298661297244,2.62765908212,3.32000147335,2.12663289788
24110,MOSES LAKE,WA,47.20778,-119.31917,52.0792626728,6.15999046184,21.747261893,5.90283494485,0.0281059907834,-1.01215970439,0.971773404088,3.35016102464,2.00741434243
03947,KANSAS CITY,MO,39.2972,-94.7306,55.4849039341,7.30081802507,23.391014604,9.08312163444,0.134437328454,-1.1358422052,-0.736333086888,3.87247448342,2.64125157357
94239,WENATCHEE,WA,47.3977,-120.2013,52.5602575897,6.10500935082,22.9668234497,5.39328593768,0.029986200552,-0.713661888337,3.4036796191,4.09350499058,1.6576397472
54704,NORWOOD,MA,42.19083,-71.17361,50.9466911765,7.53679385101,20.1359482645,8.55419872242,0.157127757353,-1.22485113113,-0.551500913066,3.12437996525,1.85480919124
94236,KLAMATH FALLS,OR,42.14694,-121.72417,47.4237132353,5.54172479282,17.7214470718,5.79433168958,0.0340395220588,-1.26720697034,0.643914643133,3.74042012723,1.56822191733
12904,HARLINGEN,TX,26.22806,-97.65417,75.3302752294,3.53592001353,12.3731798947,7.03455077168,0.0854862385321,-1.67852108828,-0.0689176427611,4.05418753006,2.72899394243
53870,GASTONIA,NC,35.19667,-81.15583,60.9917203312,5.3614595713,17.0628291022,6.88151209586,0.188348666053,-0.662572935502,-0.390211422387,2.26067692993,1.67130863257
22010,DEL RIO,TX,29.3784,-100.927,72.1356088561,3.87964973285,17.7422346628,6.90099819584,0.0589898523985,-0.90042987119,1.57902255397,3.14273754758,2.78780735929
14610,MILLINOCKET,ME,45.6477,-68.6925,44.5598526703,10.4387937492,24.2494902491,8.3335732656,0.148287292818,-1.00124452463,-0.950579538673,3.18001452339,1.55746534945
24025,PIERRE,SD,44.3813,-100.2855,47.6187322611,13.4793645674,24.3031861941,9.51248434619,0.0911636707663,-0.778072831706,-0.192260688146,4.70554684015,2.30636240144
21504,HILO,HI,19.7191,-155.053,74.3195592287,2.11006620598,1.75167732268,2.65381194721,0.428457300275,-0.443486476538,0.018940800189,1.43592278914,4.38275417729
24027,ROCK SPRINGS,WY,41.5944,-109.0529,45.7732342007,5.01999319222,23.4720421766,7.75691652147,0.0173141263941,-2.10783662821,-1.97340313251,5.57672368358,2.12388698581
93037,COLORADO SPRINGS,CO,38.81,-104.6884,51.0129151292,6.4598354144,20.6976725233,9.13233632153,0.0705027675277,-1.44062687606,0.394903483168,3.55063169073,2.62112290912
24021,LANDER,WY,42.8154,-108.7261,46.8905950096,10.1182681997,23.5504167366,8.18596739746,0.0833349328215,-0.603020398108,1.40077074697,2.99593854802,2.05281112103
13750,NORFOLK,VA,36.93746,-76.28926,62.568499534,6.8684023958,17.4298913781,7.8902650291,0.141891891892,-0.702577851053,-0.861211856162,3.8855261778,2.13433390284
24023,NORTH PLATTE,NE,41.1213,-100.6694,50.1510859301,11.3922667067,23.0034290872,9.0046144744,0.0860339943343,-1.04427513792,0.516384225594,3.75449656626,2.27232722381
23160,TUCSON,AZ,32.1313,-110.9552,71.5165745856,4.72772885126,17.7576642421,4.688138101,0.0362569060773,-0.408749805115,0.652634189835,2.43612193253,2.85758194404
94741,TETERBORO,NJ,40.85,-74.06139,56.0065543071,8.19641628544,21.0018767537,7.54262103832,0.178314606742,-1.10930805523,-0.596404023365,3.12953944447,2.16273102801
94740,SARANAC LAKE,NY,44.38528,-74.20667,40.5662983425,9.63894372999,22.7891402739,10.0946620127,0.150718232044,-0.777390333603,-0.65336502404,3.04190016253,1.80917013152
24029,SHERIDAN,WY,44.7694,-106.9688,46.3105360444,7.81107798302,22.7450212699,8.93914913872,0.0628558225508,-1.25955081953,-0.00945475842603,4.19351329249,1.61707808569
24028,SCOTTSBLUFF,NE,41.8705,-103.593,50.8163452709,7.00150801333,23.7386312408,8.96363028063,0.0697933884298,-1.70824157012,-0.00763456182597,3.82182175372,2.42654676191
94745,WHITE PLAINS,NY,41.06694,-73.7075,52.7909343201,8.95983035109,19.8560309099,7.38511220837,0.170106382979,-1.3974068716,-1.21192041712,3.73973892163,1.87663671366
14927,ST PAUL,MN,44.93194,-93.05556,47.1431226766,10.1967847063,27.5075175844,8.14529281391,0.111161710037,-0.913350582133,-0.593554141183,3.72143394836,2.20345171076
14926,ST CLOUD,MN,45.5433,-94.0513,44.0716253444,9.96554423408,28.5390448245,8.90374910822,0.147851239669,-0.75348389612,-0.839046714885,3.73876714402,2.11731870727
14925,ROCHESTER,MN,43.9041,-92.4916,46.1868131868,9.88901421809,26.701777796,8.63383667424,0.154793956044,-1.79223564262,-1.81101498738,4.44789012561,2.53661857959
